x,y,z
0.884644949,-0.109404463,-1.308752851
0.884332658,-0.111717195,-1.30873062
0.884014322,-0.114029042,-1.30870839
0.883689943,-0.116339988,-1.30868616
0.883359523,-0.118650017,-1.308663931
0.883023066,-0.120959114,-1.308641702
0.882680574,-0.123267262,-1.308619474
0.882332049,-0.125574446,-1.308597247
0.881977494,-0.127880651,-1.30857502
0.881616912,-0.130185859,-1.308552794
0.881250306,-0.132490056,-1.308530568
0.880877678,-0.134793226,-1.308508343
0.880499031,-0.137095353,-1.308486119
0.880114369,-0.139396422,-1.308463895
0.879723695,-0.141696416,-1.308441671
0.87932701,-0.14399532,-1.308419448
0.878924319,-0.146293119,-1.308397226
0.878515624,-0.148589796,-1.308375005
0.878100928,-0.150885335,-1.308352783
0.877680235,-0.153179722,-1.308330563
0.877253548,-0.155472941,-1.308308343
0.87682087,-0.157764976,-1.308286124
0.876382204,-0.16005581,-1.308263905
0.875937553,-0.16234543,-1.308241687
0.875486922,-0.164633818,-1.308219469
0.875030313,-0.166920959,-1.308197252
0.87456773,-0.169206839,-1.308175035
0.874099176,-0.17149144,-1.308152819
0.873624655,-0.173774748,-1.308130604
0.87314417,-0.176056747,-1.308108389
0.872657725,-0.178337422,-1.308086175
0.872165324,-0.180616756,-1.308063962
0.87166697,-0.182894734,-1.308041748
0.871162667,-0.185171341,-1.308019536
0.870652419,-0.187446561,-1.307997324
0.870136229,-0.189720379,-1.307975113
0.869614102,-0.191992779,-1.307952902
0.869086041,-0.194263746,-1.307930692
0.86855205,-0.196533264,-1.307908482
0.868012134,-0.198801317,-1.307886273
0.867466296,-0.201067891,-1.307864065
0.86691454,-0.20333297,-1.307841857
0.86635687,-0.205596537,-1.30781965
0.865793291,-0.207858579,-1.307797443
0.865223806,-0.210119079,-1.307775237
0.86464842,-0.212378022,-1.307753031
0.864067138,-0.214635392,-1.307730826
0.863479963,-0.216891175,-1.307708622
0.862886899,-0.219145355,-1.307686418
0.862287952,-0.221397916,-1.307664214
0.861683125,-0.223648843,-1.307642012
0.861072423,-0.225898121,-1.30761981
0.86045585,-0.228145735,-1.307597608
0.859833411,-0.230391668,-1.307575407
0.859205111,-0.232635907,-1.307553207
0.858570954,-0.234878434,-1.307531007
0.857930945,-0.237119237,-1.307508807
0.857285088,-0.239358298,-1.307486609
0.856633389,-0.241595602,-1.307464411
0.855975851,-0.243831135,-1.307442213
0.855312481,-0.246064882,-1.307420016
0.854643282,-0.248296826,-1.30739782
0.853968259,-0.250526953,-1.307375624
0.853287418,-0.252755248,-1.307353429
0.852600763,-0.254981695,-1.307331234
0.8519083,-0.25720628,-1.30730904
0.851210033,-0.259428987,-1.307286846
0.850505968,-0.2616498,-1.307264653
0.849796109,-0.263868706,-1.307242461
0.849080462,-0.266085688,-1.307220269
0.848359032,-0.268300732,-1.307198078
0.847631825,-0.270513822,-1.307175887
0.846898845,-0.272724944,-1.307153697
0.846160098,-0.274934082,-1.307131508
0.888729683,0.046576349,-1.313340032
0.888825336,0.044248346,-1.313318335
0.888914891,0.041920162,-1.313296638
0.888998348,0.039591812,-1.313274942
0.889075707,0.037263313,-1.313253247
0.889146968,0.03493468,-1.313231552
0.889212131,0.032605929,-1.313209857
0.889271195,0.030277076,-1.313188164
0.889324161,0.027948138,-1.31316647
0.889371029,0.02561913,-1.313144778
0.889411798,0.023290068,-1.313123086
0.889446468,0.020960968,-1.313101394
0.88947504,0.018631846,-1.313079703
0.889497514,0.016302718,-1.313058013
0.889513889,0.013973601,-1.313036323
0.889524167,0.011644509,-1.313014633
0.889528346,0.00931546,-1.312992945
0.889526429,0.006986468,-1.312971257
0.889518414,0.00465755,-1.312949569
0.889504303,0.002328722,-1.312927882
0.889484095,0,-1.312906196
0.889457792,-0.0023286,-1.31288451
0.889425393,-0.004657063,-1.312862824
0.8893869,-0.006985372,-1.31284114
0.889342312,-0.009313511,-1.312819455
0.889291631,-0.011641465,-1.312797772
0.889234857,-0.013969217,-1.312776089
0.88917199,-0.016296752,-1.312754406
0.889103032,-0.018624054,-1.312732724
0.889027984,-0.020951106,-1.312711043
0.888946846,-0.023277892,-1.312689362
0.888859618,-0.025604398,-1.312667682
0.888766303,-0.027930606,-1.312646002
0.888666901,-0.030256502,-1.312624323
0.888561412,-0.032582068,-1.312602645
0.888449839,-0.034907289,-1.312580967
0.888332182,-0.03723215,-1.312559289
0.888208441,-0.039556633,-1.312537613
0.888078619,-0.041880725,-1.312515936
0.887942717,-0.044204407,-1.312494261
0.887800736,-0.046527665,-1.312472585
0.887652676,-0.048850483,-1.312450911
0.88749854,-0.051172844,-1.312429237
0.887338329,-0.053494733,-1.312407563
0.887172044,-0.055816134,-1.312385891
0.886999687,-0.058137031,-1.312364218
0.886821258,-0.060457408,-1.312342547
0.886636761,-0.06277725,-1.312320875
0.886446196,-0.065096539,-1.312299205
0.886249564,-0.067415262,-1.312277535
0.886046869,-0.069733401,-1.312255865
0.88583811,-0.072050941,-1.312234196
0.885623291,-0.074367866,-1.312212528
0.885402412,-0.076684159,-1.31219086
0.885175477,-0.078999807,-1.312169193
0.884942485,-0.081314791,-1.312147526
0.88470344,-0.083629097,-1.31212586
0.884458344,-0.085942709,-1.312104195
0.884207198,-0.088255611,-1.31208253
0.883950004,-0.090567787,-1.312060866
0.883686765,-0.092879222,-1.312039202
0.883417482,-0.095189898,-1.312017539
0.883142158,-0.097499802,-1.311995876
0.882860795,-0.099808916,-1.311974214
0.882573396,-0.102117226,-1.311952552
0.882279962,-0.104424715,-1.311930891
0.881980496,-0.106731368,-1.311909231
0.881675,-0.109037168,-1.311887571
0.881363476,-0.1113421,-1.311865912
0.881045928,-0.113646149,-1.311844253
0.880722357,-0.115949298,-1.311822595
0.880392767,-0.118251532,-1.311800937
0.880057159,-0.120552835,-1.31177928
0.879715536,-0.122853192,-1.311757624
0.879367902,-0.125152586,-1.311735968
0.879014258,-0.127451002,-1.311714313
0.878654607,-0.129748424,-1.311692658
0.878288952,-0.132044837,-1.311671004
0.877917297,-0.134340224,-1.31164935
0.877539643,-0.136634571,-1.311627697
0.877155994,-0.138927861,-1.311606045
0.876766353,-0.141220079,-1.311584393
0.876370723,-0.14351121,-1.311562741
0.875969106,-0.145801236,-1.311541091
0.875561506,-0.148090144,-1.31151944
0.875147926,-0.150377917,-1.311497791
0.874728368,-0.152664539,-1.311476142
0.874302837,-0.154949996,-1.311454493
0.873871336,-0.157234271,-1.311432845
0.873433867,-0.159517348,-1.311411198
0.872990434,-0.161799213,-1.311389551
0.872541041,-0.16407985,-1.311367905
0.87208569,-0.166359243,-1.311346259
0.871624385,-0.168637376,-1.311324614
0.871157131,-0.170914234,-1.31130297
0.870683929,-0.173189802,-1.311281326
0.870204784,-0.175464063,-1.311259682
0.869719699,-0.177737003,-1.311238039
0.869228679,-0.180008606,-1.311216397
0.868731726,-0.182278856,-1.311194755
0.868228844,-0.184547738,-1.311173114
0.867720038,-0.186815236,-1.311151474
0.86720531,-0.189081336,-1.311129834
0.866684665,-0.19134602,-1.311108194
0.866158107,-0.193609275,-1.311086555
0.865625639,-0.195871085,-1.311064917
0.865087266,-0.198131433,-1.311043279
0.864542991,-0.200390306,-1.311021642
0.863992819,-0.202647686,-1.311000005
0.863436754,-0.20490356,-1.310978369
0.862874799,-0.207157911,-1.310956734
0.862306959,-0.209410724,-1.310935099
0.861733238,-0.211661984,-1.310913464
0.861153641,-0.213911676,-1.310891831
0.860568171,-0.216159784,-1.310870197
0.859976833,-0.218406292,-1.310848565
0.859379632,-0.220651186,-1.310826933
0.858776571,-0.222894451,-1.310805301
0.858167655,-0.22513607,-1.31078367
0.857552889,-0.227376029,-1.31076204
0.856932277,-0.229614312,-1.31074041
0.856305824,-0.231850904,-1.310718781
0.855673534,-0.23408579,-1.310697152
0.855035412,-0.236318955,-1.310675524
0.854391462,-0.238550383,-1.310653896
0.85374169,-0.240780059,-1.310632269
0.8530861,-0.243007968,-1.310610643
0.852424697,-0.245234095,-1.310589017
0.851757486,-0.247458425,-1.310567392
0.851084471,-0.249680942,-1.310545767
0.850405658,-0.251901632,-1.310524143
0.849721051,-0.254120479,-1.310502519
0.849030656,-0.256337468,-1.310480896
0.848334477,-0.258552584,-1.310459274
0.84763252,-0.260765812,-1.310437652
0.84692479,-0.262977137,-1.310416031
0.846211291,-0.265186544,-1.31039441
0.84549203,-0.267394018,-1.31037279
0.844767011,-0.269599543,-1.31035117
0.844036239,-0.271803105,-1.310329551
